"trial","subject_id","net","vignette","response_1","response_2","response_3","discrete_response_1","discrete_response_2","discrete_response_3","truth","discrete_answer","raw_err1","raw_err2","raw_err3","err1","err2","err3","overestimate","discrete_correct_1","discrete_correct_2","discrete_correct_3","abs_chg_err","chg_err","acc1","acc2","acc3"
76,904,"Control",2.7,3,3,3,"A","A","A",5,"A",-2,-2,-2,2,2,2,FALSE,TRUE,TRUE,TRUE,0,0,-2,-2,-2
76,288,"Control",2.7,40,30,25,"B","B","A",5,"A",35,25,20,35,25,20,TRUE,FALSE,FALSE,TRUE,15,-15,-35,-25,-20
76,1009,"Control",2.7,0,10,20,"A","B","A",5,"A",-5,5,15,5,5,15,FALSE,TRUE,FALSE,TRUE,10,10,-5,-5,-15
76,1028,"Control",2.7,2,3,1,"A","A","A",5,"A",-3,-2,-4,3,2,4,FALSE,TRUE,TRUE,TRUE,1,1,-3,-2,-4
76,116,"Control",2.7,2,2,1,"A","A","A",5,"A",-3,-3,-4,3,3,4,FALSE,TRUE,TRUE,TRUE,1,1,-3,-3,-4
76,675,"Control",2.7,NA,30,NA,NA,"C",NA,5,"A",NA,25,NA,NA,25,NA,NA,NA,FALSE,NA,NA,NA,NA,-25,NA
76,654,"Control",2.7,5,10,5,"A","A","A",5,"A",0,5,0,0,5,0,FALSE,TRUE,TRUE,TRUE,0,0,0,-5,0
76,384,"Control",2.7,10,10,10,"B","B","B",5,"A",5,5,5,5,5,5,TRUE,FALSE,FALSE,FALSE,0,0,-5,-5,-5
76,85,"Control",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
76,728,"Control",2.7,95,98,98,"C","C","C",5,"A",90,93,93,90,93,93,TRUE,FALSE,FALSE,FALSE,3,3,-90,-93,-93
76,1004,"Control",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
76,2,"Control",2.7,0,0,0,"A","B","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,FALSE,TRUE,0,0,-5,-5,-5
76,692,"Control",2.7,25,10,20,"C","B","A",5,"A",20,5,15,20,5,15,TRUE,FALSE,FALSE,TRUE,5,-5,-20,-5,-15
76,369,"Control",2.7,30,70,70,"C","C","C",5,"A",25,65,65,25,65,65,TRUE,FALSE,FALSE,FALSE,40,40,-25,-65,-65
78,303,"Social",2.7,5,5,5,"A","A","A",5,"A",0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0
78,1037,"Social",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
78,343,"Social",2.7,15,15,5,"A","A","A",5,"A",10,10,0,10,10,0,TRUE,TRUE,TRUE,TRUE,10,-10,-10,-10,0
77,403,"Social",2.7,NA,2.5,2,NA,"A","A",5,"A",NA,-2.5,-3,NA,2.5,3,NA,NA,TRUE,TRUE,NA,NA,NA,-2.5,-3
78,1176,"Social",2.7,3,3,3,"B","B","B",5,"A",-2,-2,-2,2,2,2,FALSE,FALSE,FALSE,FALSE,0,0,-2,-2,-2
78,871,"Social",2.7,10,0,0,"A","A","A",5,"A",5,-5,-5,5,5,5,TRUE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
78,171,"Social",2.7,0,0,0,"B","A","B",5,"A",-5,-5,-5,5,5,5,FALSE,FALSE,TRUE,FALSE,0,0,-5,-5,-5
78,803,"Social",2.7,5,0,5,"A","A","A",5,"A",0,-5,0,0,5,0,FALSE,TRUE,TRUE,TRUE,0,0,0,-5,0
78,674,"Social",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
77,330,"Social",2.7,1,1,1,"A","A","A",5,"A",-4,-4,-4,4,4,4,FALSE,TRUE,TRUE,TRUE,0,0,-4,-4,-4
78,424,"Social",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
78,864,"Social",2.7,20,15,14,"A","A","A",5,"A",15,10,9,15,10,9,TRUE,TRUE,TRUE,TRUE,6,-6,-15,-10,-9
78,234,"Social",2.7,NA,4,NA,"B","A","A",5,"A",NA,-1,NA,NA,1,NA,NA,FALSE,TRUE,TRUE,NA,NA,NA,-1,NA
78,933,"Social",2.7,5,1,0,"A","A","A",5,"A",0,-4,-5,0,4,5,FALSE,TRUE,TRUE,TRUE,5,5,0,-4,-5
78,1051,"Social",2.7,NA,0,0,"A","A","A",5,"A",NA,-5,-5,NA,5,5,NA,TRUE,TRUE,TRUE,NA,NA,NA,-5,-5
78,349,"Social",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
78,202,"Social",2.7,5,5,5,"A","A","A",5,"A",0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0
77,703,"Social",2.7,12,10,8,"A","A","A",5,"A",7,5,3,7,5,3,TRUE,TRUE,TRUE,TRUE,4,-4,-7,-5,-3
77,56,"Social",2.7,10,5,10,"A","A","A",5,"A",5,0,5,5,0,5,TRUE,TRUE,TRUE,TRUE,0,0,-5,0,-5
78,176,"Social",2.7,0,1,1,"A","A","A",5,"A",-5,-4,-4,5,4,4,FALSE,TRUE,TRUE,TRUE,1,-1,-5,-4,-4
78,1135,"Social",2.7,5,5,5,"A","A","A",5,"A",0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0
78,42,"Social",2.7,10,10,10,"A","A","A",5,"A",5,5,5,5,5,5,TRUE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
77,165,"Social",2.7,5,0.5,5,"A","A","A",5,"A",0,-4.5,0,0,4.5,0,FALSE,TRUE,TRUE,TRUE,0,0,0,-4.5,0
77,916,"Social",2.7,0,0,5,"B","A","A",5,"A",-5,-5,0,5,5,0,FALSE,FALSE,TRUE,TRUE,5,-5,-5,-5,0
78,152,"Social",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
77,577,"Social",2.7,5,0,0,"A","A","A",5,"A",0,-5,-5,0,5,5,FALSE,TRUE,TRUE,TRUE,5,5,0,-5,-5
77,367,"Social",2.7,0,0,1,"A","A","A",5,"A",-5,-5,-4,5,5,4,FALSE,TRUE,TRUE,TRUE,1,-1,-5,-5,-4
77,333,"Social",2.7,10,3,3,"A","A","A",5,"A",5,-2,-2,5,2,2,TRUE,TRUE,TRUE,TRUE,3,-3,-5,-2,-2
78,279,"Social",2.7,5,10,2,"A","A","A",5,"A",0,5,-3,0,5,3,FALSE,TRUE,TRUE,TRUE,3,3,0,-5,-3
77,680,"Social",2.7,1,5,1,"A","A","A",5,"A",-4,0,-4,4,0,4,FALSE,TRUE,TRUE,TRUE,0,0,-4,0,-4
78,1068,"Social",2.7,10,10,10,"A","A","A",5,"A",5,5,5,5,5,5,TRUE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
78,776,"Social",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
78,376,"Social",2.7,0,0,0,"B","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,FALSE,TRUE,TRUE,0,0,-5,-5,-5
78,709,"Social",2.7,15,10,8,"A","A","A",5,"A",10,5,3,10,5,3,TRUE,TRUE,TRUE,TRUE,7,-7,-10,-5,-3
78,326,"Social",2.7,20,10,5,"A","A","A",5,"A",15,5,0,15,5,0,TRUE,TRUE,TRUE,TRUE,15,-15,-15,-5,0
78,458,"Social",2.7,5,2,2,"B","A","A",5,"A",0,-3,-3,0,3,3,FALSE,FALSE,TRUE,TRUE,3,3,0,-3,-3
77,801,"Social",2.7,20,5,1,"A","A","A",5,"A",15,0,-4,15,0,4,TRUE,TRUE,TRUE,TRUE,11,-11,-15,0,-4
78,237,"Social",2.7,25,5,10,"A","A","A",5,"A",20,0,5,20,0,5,TRUE,TRUE,TRUE,TRUE,15,-15,-20,0,-5
77,558,"Social",2.7,10,15,15,"A","A","A",5,"A",5,10,10,5,10,10,TRUE,TRUE,TRUE,TRUE,5,5,-5,-10,-10
78,1098,"Social",2.7,0,5,3,"A","A","A",5,"A",-5,0,-2,5,0,2,FALSE,TRUE,TRUE,TRUE,3,-3,-5,0,-2
77,1043,"Social",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
77,447,"Social",2.7,10,0,0,"A","A","A",5,"A",5,-5,-5,5,5,5,TRUE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
77,951,"Social",2.7,20,5,5,"B","A","A",5,"A",15,0,0,15,0,0,TRUE,FALSE,TRUE,TRUE,15,-15,-15,0,0
77,70,"Social",2.7,20,30,20,"A","A","A",5,"A",15,25,15,15,25,15,TRUE,TRUE,TRUE,TRUE,0,0,-15,-25,-15
77,1014,"Social",2.7,25,24,5,"C","C","B",5,"A",20,19,0,20,19,0,TRUE,FALSE,FALSE,FALSE,20,-20,-20,-19,0
77,959,"Social",2.7,0,5,5,"A","A","A",5,"A",-5,0,0,5,0,0,FALSE,TRUE,TRUE,TRUE,5,-5,-5,0,0
77,1137,"Social",2.7,0,5,5,"B","B","B",5,"A",-5,0,0,5,0,0,FALSE,FALSE,FALSE,FALSE,5,-5,-5,0,0
77,706,"Social",2.7,15,5,0,"A","A","A",5,"A",10,0,-5,10,0,5,TRUE,TRUE,TRUE,TRUE,5,-5,-10,0,-5
77,863,"Social",2.7,5,15,5,"A","A","A",5,"A",0,10,0,0,10,0,FALSE,TRUE,TRUE,TRUE,0,0,0,-10,0
77,269,"Social",2.7,25,13.75,13.5,"A","A","A",5,"A",20,8.75,8.5,20,8.75,8.5,TRUE,TRUE,TRUE,TRUE,11.5,-11.5,-20,-8.75,-8.5
77,223,"Social",2.7,15,5,5,"A","A","A",5,"A",10,0,0,10,0,0,TRUE,TRUE,TRUE,TRUE,10,-10,-10,0,0
78,1175,"Social",2.7,0,10,5,"B","A","A",5,"A",-5,5,0,5,5,0,FALSE,FALSE,TRUE,TRUE,5,-5,-5,-5,0
77,117,"Social",2.7,0,5,5,"A","A","A",5,"A",-5,0,0,5,0,0,FALSE,TRUE,TRUE,TRUE,5,-5,-5,0,0
77,821,"Social",2.7,5,1,0,"A","B","A",5,"A",0,-4,-5,0,4,5,FALSE,TRUE,FALSE,TRUE,5,5,0,-4,-5
78,685,"Social",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
78,849,"Social",2.7,NA,NA,5,NA,NA,"A",5,"A",NA,NA,0,NA,NA,0,NA,NA,NA,TRUE,NA,NA,NA,NA,0
77,936,"Social",2.7,40,10,10,"A","A","A",5,"A",35,5,5,35,5,5,TRUE,TRUE,TRUE,TRUE,30,-30,-35,-5,-5
78,151,"Social",2.7,0,1,5,"A","A","A",5,"A",-5,-4,0,5,4,0,FALSE,TRUE,TRUE,TRUE,5,-5,-5,-4,0
78,1083,"Social",2.7,0,0,NA,"A","A",NA,5,"A",-5,-5,NA,5,5,NA,FALSE,TRUE,TRUE,NA,NA,NA,-5,-5,NA
78,907,"Social",2.7,0,1,1,"A","A","A",5,"A",-5,-4,-4,5,4,4,FALSE,TRUE,TRUE,TRUE,1,-1,-5,-4,-4
77,236,"Social",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
77,1144,"Social",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
77,1008,"Social",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
77,352,"Social",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
77,664,"Social",2.7,80,20,20,"A","A","A",5,"A",75,15,15,75,15,15,TRUE,TRUE,TRUE,TRUE,60,-60,-75,-15,-15
77,929,"Social",2.7,30,30,10,"A","A","A",5,"A",25,25,5,25,25,5,TRUE,TRUE,TRUE,TRUE,20,-20,-25,-25,-5
77,1095,"Social",2.7,10,10,8,"A","A","A",5,"A",5,5,3,5,5,3,TRUE,TRUE,TRUE,TRUE,2,-2,-5,-5,-3
79,591,"Control",2.7,3,5,6,"A","A","A",5,"A",-2,0,1,2,0,1,FALSE,TRUE,TRUE,TRUE,1,-1,-2,0,-1
79,888,"Control",2.7,0,0,5,"A","A","A",5,"A",-5,-5,0,5,5,0,FALSE,TRUE,TRUE,TRUE,5,-5,-5,-5,0
79,207,"Control",2.7,1,1,0,"A","A","A",5,"A",-4,-4,-5,4,4,5,FALSE,TRUE,TRUE,TRUE,1,1,-4,-4,-5
79,235,"Control",2.7,30,30,40,"A","B","B",5,"A",25,25,35,25,25,35,TRUE,TRUE,FALSE,FALSE,10,10,-25,-25,-35
79,92,"Control",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
79,68,"Control",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
79,1072,"Control",2.7,2,1,2,"A","A","A",5,"A",-3,-4,-3,3,4,3,FALSE,TRUE,TRUE,TRUE,0,0,-3,-4,-3
79,1013,"Control",2.7,5,5,5,"A","A","A",5,"A",0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0
79,564,"Control",2.7,2,2,1,"A","A","A",5,"A",-3,-3,-4,3,3,4,FALSE,TRUE,TRUE,TRUE,1,1,-3,-3,-4
79,802,"Control",2.7,NA,0,0,NA,"A","A",5,"A",NA,-5,-5,NA,5,5,NA,NA,TRUE,TRUE,NA,NA,NA,-5,-5
79,7,"Control",2.7,20,10,10,"A","B","A",5,"A",15,5,5,15,5,5,TRUE,TRUE,FALSE,TRUE,10,-10,-15,-5,-5
79,420,"Control",2.7,3,3,3,"A","A","A",5,"A",-2,-2,-2,2,2,2,FALSE,TRUE,TRUE,TRUE,0,0,-2,-2,-2
79,1084,"Control",2.7,30,15,20,"B","B","B",5,"A",25,10,15,25,10,15,TRUE,FALSE,FALSE,FALSE,10,-10,-25,-10,-15
79,1005,"Control",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
79,862,"Control",2.7,10,0,1,"A","A","A",5,"A",5,-5,-4,5,5,4,TRUE,TRUE,TRUE,TRUE,1,-1,-5,-5,-4
79,24,"Control",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
79,1039,"Control",2.7,5,NA,0,"B","B","B",5,"A",0,NA,-5,0,NA,5,FALSE,FALSE,FALSE,FALSE,5,5,0,NA,-5
79,493,"Control",2.7,5,NA,NA,"B","B","B",5,"A",0,NA,NA,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,0,NA,NA
79,479,"Control",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
79,144,"Control",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
79,712,"Control",2.7,40,10,0,"A","A","A",5,"A",35,5,-5,35,5,5,TRUE,TRUE,TRUE,TRUE,30,-30,-35,-5,-5
79,889,"Control",2.7,NA,10,10,NA,"A","A",5,"A",NA,5,5,NA,5,5,NA,NA,TRUE,TRUE,NA,NA,NA,-5,-5
79,446,"Control",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
79,1033,"Control",2.7,10,5,5,"A","A","A",5,"A",5,0,0,5,0,0,TRUE,TRUE,TRUE,TRUE,5,-5,-5,0,0
79,657,"Control",2.7,10,12,12,"A","A","A",5,"A",5,7,7,5,7,7,TRUE,TRUE,TRUE,TRUE,2,2,-5,-7,-7
79,262,"Control",2.7,5,0,0,"A","B","B",5,"A",0,-5,-5,0,5,5,FALSE,TRUE,FALSE,FALSE,5,5,0,-5,-5
79,105,"Control",2.7,5,3,3,"A","A","A",5,"A",0,-2,-2,0,2,2,FALSE,TRUE,TRUE,TRUE,2,2,0,-2,-2
79,1178,"Control",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
79,138,"Control",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
79,567,"Control",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
79,467,"Control",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
79,828,"Control",2.7,NA,1,5,NA,"A","A",5,"A",NA,-4,0,NA,4,0,NA,NA,TRUE,TRUE,NA,NA,NA,-4,0
79,966,"Control",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
79,545,"Control",2.7,0,20,35,"A","A","A",5,"A",-5,15,30,5,15,30,FALSE,TRUE,TRUE,TRUE,25,25,-5,-15,-30
79,256,"Control",2.7,75,50,50,"B","B","B",5,"A",70,45,45,70,45,45,TRUE,FALSE,FALSE,FALSE,25,-25,-70,-45,-45
80,399,"Social",2.7,0,2,2,"A","A","A",5,"A",-5,-3,-3,5,3,3,FALSE,TRUE,TRUE,TRUE,2,-2,-5,-3,-3
80,635,"Social",2.7,0,0,1,"A","A","A",5,"A",-5,-5,-4,5,5,4,FALSE,TRUE,TRUE,TRUE,1,-1,-5,-5,-4
80,900,"Social",2.7,0,1,1,"C","B","B",5,"A",-5,-4,-4,5,4,4,FALSE,FALSE,FALSE,FALSE,1,-1,-5,-4,-4
80,1131,"Social",2.7,10,1,1,"A","A","A",5,"A",5,-4,-4,5,4,4,TRUE,TRUE,TRUE,TRUE,1,-1,-5,-4,-4
80,798,"Social",2.7,0,0,2,"A","A","A",5,"A",-5,-5,-3,5,5,3,FALSE,TRUE,TRUE,TRUE,2,-2,-5,-5,-3
80,266,"Social",2.7,30,10,10,"A","A","A",5,"A",25,5,5,25,5,5,TRUE,TRUE,TRUE,TRUE,20,-20,-25,-5,-5
80,1157,"Social",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
80,270,"Social",2.7,20,5,1,"A","A","A",5,"A",15,0,-4,15,0,4,TRUE,TRUE,TRUE,TRUE,11,-11,-15,0,-4
80,315,"Social",2.7,0,NA,0,"A","A","A",5,"A",-5,NA,-5,5,NA,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,NA,-5
80,1128,"Social",2.7,NA,2,1,NA,"A","A",5,"A",NA,-3,-4,NA,3,4,NA,NA,TRUE,TRUE,NA,NA,NA,-3,-4
80,121,"Social",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
80,391,"Social",2.7,10,5,5,"A","A","A",5,"A",5,0,0,5,0,0,TRUE,TRUE,TRUE,TRUE,5,-5,-5,0,0
80,531,"Social",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
80,429,"Social",2.7,5,5,5,"A","A","A",5,"A",0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0
80,695,"Social",2.7,20,5,5,"B","A","A",5,"A",15,0,0,15,0,0,TRUE,FALSE,TRUE,TRUE,15,-15,-15,0,0
80,859,"Social",2.7,70,10,5,"C","A","A",5,"A",65,5,0,65,5,0,TRUE,FALSE,TRUE,TRUE,65,-65,-65,-5,0
80,345,"Social",2.7,5,10,6,"A","A","A",5,"A",0,5,1,0,5,1,FALSE,TRUE,TRUE,TRUE,1,1,0,-5,-1
80,1054,"Social",2.7,20,10,5,"B","A","A",5,"A",15,5,0,15,5,0,TRUE,FALSE,TRUE,TRUE,15,-15,-15,-5,0
80,355,"Social",2.7,0,3,0,"B","A","A",5,"A",-5,-2,-5,5,2,5,FALSE,FALSE,TRUE,TRUE,0,0,-5,-2,-5
80,106,"Social",2.7,NA,5,2,NA,"A","A",5,"A",NA,0,-3,NA,0,3,NA,NA,TRUE,TRUE,NA,NA,NA,0,-3
80,370,"Social",2.7,5,5,5,"A","A","A",5,"A",0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0
80,372,"Social",2.7,15,15,5,"B","B","A",5,"A",10,10,0,10,10,0,TRUE,FALSE,FALSE,TRUE,10,-10,-10,-10,0
80,360,"Social",2.7,7,1,1,"A","A","A",5,"A",2,-4,-4,2,4,4,TRUE,TRUE,TRUE,TRUE,2,2,-2,-4,-4
80,184,"Social",2.7,5,0,0,"A","A","A",5,"A",0,-5,-5,0,5,5,FALSE,TRUE,TRUE,TRUE,5,5,0,-5,-5
80,732,"Social",2.7,0,0,5,"B","B","A",5,"A",-5,-5,0,5,5,0,FALSE,FALSE,FALSE,TRUE,5,-5,-5,-5,0
80,34,"Social",2.7,10,0,5,"A","A","A",5,"A",5,-5,0,5,5,0,TRUE,TRUE,TRUE,TRUE,5,-5,-5,-5,0
80,594,"Social",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
80,697,"Social",2.7,NA,2,5,NA,"A","A",5,"A",NA,-3,0,NA,3,0,NA,NA,TRUE,TRUE,NA,NA,NA,-3,0
80,464,"Social",2.7,NA,5,4,NA,"A","A",5,"A",NA,0,-1,NA,0,1,NA,NA,TRUE,TRUE,NA,NA,NA,0,-1
80,819,"Social",2.7,10,20,5,"A","B","A",5,"A",5,15,0,5,15,0,TRUE,TRUE,FALSE,TRUE,5,-5,-5,-15,0
80,737,"Social",2.7,5,5,1,"A","A","A",5,"A",0,0,-4,0,0,4,FALSE,TRUE,TRUE,TRUE,4,4,0,0,-4
80,688,"Social",2.7,0,5,0,"A","A","A",5,"A",-5,0,-5,5,0,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,0,-5
80,291,"Social",2.7,15,10,6.5,"A","A","A",5,"A",10,5,1.5,10,5,1.5,TRUE,TRUE,TRUE,TRUE,8.5,-8.5,-10,-5,-1.5
80,903,"Social",2.7,1,1,0,"A","A","A",5,"A",-4,-4,-5,4,4,5,FALSE,TRUE,TRUE,TRUE,1,1,-4,-4,-5
80,986,"Social",2.7,NA,NA,0,NA,NA,"A",5,"A",NA,NA,-5,NA,NA,5,NA,NA,NA,TRUE,NA,NA,NA,NA,-5
80,938,"Social",2.7,10,10,8,"C","A","A",5,"A",5,5,3,5,5,3,TRUE,FALSE,TRUE,TRUE,2,-2,-5,-5,-3
80,1031,"Social",2.7,0,5,1,"A","A","A",5,"A",-5,0,-4,5,0,4,FALSE,TRUE,TRUE,TRUE,1,-1,-5,0,-4
81,928,"Social",2.7,2,2,2,"A","A","A",5,"A",-3,-3,-3,3,3,3,FALSE,TRUE,TRUE,TRUE,0,0,-3,-3,-3
81,1182,"Social",2.7,20,0,0,"A","A","A",5,"A",15,-5,-5,15,5,5,TRUE,TRUE,TRUE,TRUE,10,-10,-15,-5,-5
81,264,"Social",2.7,10,10,5,"A","A","A",5,"A",5,5,0,5,5,0,TRUE,TRUE,TRUE,TRUE,5,-5,-5,-5,0
81,1107,"Social",2.7,20,0,0,"A","A","A",5,"A",15,-5,-5,15,5,5,TRUE,TRUE,TRUE,TRUE,10,-10,-15,-5,-5
81,1152,"Social",2.7,1,1,NA,"A","A",NA,5,"A",-4,-4,NA,4,4,NA,FALSE,TRUE,TRUE,NA,NA,NA,-4,-4,NA
81,210,"Social",2.7,1,1,1,"A","A","A",5,"A",-4,-4,-4,4,4,4,FALSE,TRUE,TRUE,TRUE,0,0,-4,-4,-4
81,964,"Social",2.7,NA,10,NA,NA,"A",NA,5,"A",NA,5,NA,NA,5,NA,NA,NA,TRUE,NA,NA,NA,NA,-5,NA
81,482,"Social",2.7,5,8,3,"A","A","A",5,"A",0,3,-2,0,3,2,FALSE,TRUE,TRUE,TRUE,2,2,0,-3,-2
81,870,"Social",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
81,1161,"Social",2.7,0,5,0,"A","A","A",5,"A",-5,0,-5,5,0,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,0,-5
81,453,"Social",2.7,10,15,10,"A","A","A",5,"A",5,10,5,5,10,5,TRUE,TRUE,TRUE,TRUE,0,0,-5,-10,-5
81,449,"Social",2.7,30,10,5,"A","B","A",5,"A",25,5,0,25,5,0,TRUE,TRUE,FALSE,TRUE,25,-25,-25,-5,0
81,1124,"Social",2.7,5,5,5,"B","A","A",5,"A",0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0
81,183,"Social",2.7,0,0,0,"A","A","A",5,"A",-5,-5,-5,5,5,5,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-5
81,11,"Social",2.7,5,5,6,"A","A","A",5,"A",0,0,1,0,0,1,FALSE,TRUE,TRUE,TRUE,1,1,0,0,-1
81,1103,"Social",2.7,0.2,0.2,0.2,"A","A","A",5,"A",-4.8,-4.8,-4.8,4.8,4.8,4.8,FALSE,TRUE,TRUE,TRUE,0,0,-4.8,-4.8,-4.8
81,411,"Social",2.7,15,10,5,"A","A","A",5,"A",10,5,0,10,5,0,TRUE,TRUE,TRUE,TRUE,10,-10,-10,-5,0
81,627,"Social",2.7,100,0,0,"A","A","A",5,"A",95,-5,-5,95,5,5,TRUE,TRUE,TRUE,TRUE,90,-90,-95,-5,-5
81,4,"Social",2.7,10,10,NA,"A","A",NA,5,"A",5,5,NA,5,5,NA,TRUE,TRUE,TRUE,NA,NA,NA,-5,-5,NA
81,487,"Social",2.7,20,24,22,"A","A","A",5,"A",15,19,17,15,19,17,TRUE,TRUE,TRUE,TRUE,2,2,-15,-19,-17
81,994,"Social",2.7,5,5,3,"A","A","A",5,"A",0,0,-2,0,0,2,FALSE,TRUE,TRUE,TRUE,2,2,0,0,-2
81,1,"Social",2.7,15,9,5,"A","A","A",5,"A",10,4,0,10,4,0,TRUE,TRUE,TRUE,TRUE,10,-10,-10,-4,0
81,765,"Social",2.7,25,10,10,"B","B","B",5,"A",20,5,5,20,5,5,TRUE,FALSE,FALSE,FALSE,15,-15,-20,-5,-5
81,397,"Social",2.7,10,9,5,"A","A","A",5,"A",5,4,0,5,4,0,TRUE,TRUE,TRUE,TRUE,5,-5,-5,-4,0
81,585,"Social",2.7,25,10,10,"A","A","A",5,"A",20,5,5,20,5,5,TRUE,TRUE,TRUE,TRUE,15,-15,-20,-5,-5
81,390,"Social",2.7,70,10,11,"C","A","A",5,"A",65,5,6,65,5,6,TRUE,FALSE,TRUE,TRUE,59,-59,-65,-5,-6
